palabra,codigo_pais,pais,bandera,significado,emoji,categoria
bro,BO,Bolivia,🇧🇴,'bro / brodi',🤝,Gen-Z (global)
bro,PY,Paraguay,🇵🇾,'bro / brodi',🤝,Gen-Z (global)
bro,UY,Uruguay,🇺🇾,'bro / brodi',🤝,Gen-Z (global)
bro,AR,Argentina,🇦🇷,'bro / brodi',🤝,Gen-Z (global)
bro,CL,Chile,🇨🇱,'bro / brodi',🤝,Gen-Z (global)
bro,GQ,Guinea Ecuatorial,🇬🇶,'bro / brodi',🤝,Gen-Z (global)
tóxico,ES,España,🇪🇸,igual en toda la región,☠️,Gen-Z (global)
tóxico,MX,México,🇲🇽,igual en toda la región,☠️,Gen-Z (global)
tóxico,GT,Guatemala,🇬🇹,igual en toda la región,☠️,Gen-Z (global)
tóxico,SV,El Salvador,🇸🇻,igual en toda la región,☠️,Gen-Z (global)
tóxico,HN,Honduras,🇭🇳,igual en toda la región,☠️,Gen-Z (global)
tóxico,NI,Nicaragua,🇳🇮,igual en toda la región,☠️,Gen-Z (global)
tóxico,CR,Costa Rica,🇨🇷,igual en toda la región,☠️,Gen-Z (global)
tóxico,PA,Panamá,🇵🇦,igual en toda la región,☠️,Gen-Z (global)
tóxico,CU,Cuba,🇨🇺,igual en toda la región,☠️,Gen-Z (global)
tóxico,DO,Rep. Dominicana,🇩🇴,igual en toda la región,☠️,Gen-Z (global)
tóxico,PR,Puerto Rico,🇵🇷,igual en toda la región,☠️,Gen-Z (global)
tóxico,CO,Colombia,🇨🇴,igual en toda la región,☠️,Gen-Z (global)
tóxico,VE,Venezuela,🇻🇪,igual en toda la región,☠️,Gen-Z (global)
tóxico,EC,Ecuador,🇪🇨,igual en toda la región,☠️,Gen-Z (global)
tóxico,PE,Perú,🇵🇪,igual en toda la región,☠️,Gen-Z (global)
tóxico,BO,Bolivia,🇧🇴,igual en toda la región,☠️,Gen-Z (global)
tóxico,PY,Paraguay,🇵🇾,igual en toda la región,☠️,Gen-Z (global)
tóxico,UY,Uruguay,🇺🇾,igual en toda la región,☠️,Gen-Z (global)
tóxico,AR,Argentina,🇦🇷,igual en toda la región,☠️,Gen-Z (global)
tóxico,CL,Chile,🇨🇱,igual en toda la región,☠️,Gen-Z (global)
tóxico,GQ,Guinea Ecuatorial,🇬🇶,igual en toda la región,☠️,Gen-Z (global)
redflag,ES,España,🇪🇸,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,MX,México,🇲🇽,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,GT,Guatemala,🇬🇹,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,SV,El Salvador,🇸🇻,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,HN,Honduras,🇭🇳,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,NI,Nicaragua,🇳🇮,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,CR,Costa Rica,🇨🇷,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,PA,Panamá,🇵🇦,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,CU,Cuba,🇨🇺,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,DO,Rep. Dominicana,🇩🇴,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,PR,Puerto Rico,🇵🇷,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,CO,Colombia,🇨🇴,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,VE,Venezuela,🇻🇪,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,EC,Ecuador,🇪🇨,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,PE,Perú,🇵🇪,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,BO,Bolivia,🇧🇴,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,PY,Paraguay,🇵🇾,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,UY,Uruguay,🇺🇾,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,AR,Argentina,🇦🇷,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,CL,Chile,🇨🇱,'bandera roja / red flag',🚩,Gen-Z (global)
redflag,GQ,Guinea Ecuatorial,🇬🇶,'bandera roja / red flag',🚩,Gen-Z (global)
perreo,ES,España,🇪🇸,igual (cultura urbana),🍑🔥,Música / baile
perreo,MX,México,🇲🇽,perreo / sandungueo,🍑🔥,Música / baile
perreo,GT,Guatemala,🇬🇹,baile sensual de reguetón,🍑🔥,Música / baile
perreo,SV,El Salvador,🇸🇻,baile sensual de reguetón,🍑🔥,Música / baile
perreo,HN,Honduras,🇭🇳,baile sensual de reguetón,🍑🔥,Música / baile
perreo,NI,Nicaragua,🇳🇮,baile sensual de reguetón,🍑🔥,Música / baile
perreo,CR,Costa Rica,🇨🇷,baile sensual de reguetón,🍑🔥,Música / baile
perreo,PA,Panamá,🇵🇦,perreo / sandungueo,🍑🔥,Música / baile
perreo,CU,Cuba,🇨🇺,baile sensual de reguetón,🍑🔥,Música / baile
perreo,DO,Rep. Dominicana,🇩🇴,perreo / sandungueo,🍑🔥,Música / baile
perreo,PR,Puerto Rico,🇵🇷,perreo / sandungueo,🍑🔥,Música / baile
perreo,CO,Colombia,🇨🇴,perreo / sandungueo,🍑🔥,Música / baile
perreo,VE,Venezuela,🇻🇪,perreo / sandungueo,🍑🔥,Música / baile
perreo,EC,Ecuador,🇪🇨,igual (cultura urbana),🍑🔥,Música / baile
perreo,PE,Perú,🇵🇪,igual (cultura urbana),🍑🔥,Música / baile
perreo,BO,Bolivia,🇧🇴,baile sensual de reguetón,🍑🔥,Música / baile
perreo,PY,Paraguay,🇵🇾,baile sensual de reguetón,🍑🔥,Música / baile
perreo,UY,Uruguay,🇺🇾,baile sensual de reguetón,🍑🔥,Música / baile
perreo,AR,Argentina,🇦🇷,igual (cultura urbana),🍑🔥,Música / baile
perreo,CL,Chile,🇨🇱,igual (cultura urbana),🍑🔥,Música / baile
perreo,GQ,Guinea Ecuatorial,🇬🇶,baile sensual de reguetón,🍑🔥,Música / baile
chévere,ES,España,🇪🇸,genial / bien,😎,Cualidad
chévere,MX,México,🇲🇽,genial / bien,😎,Cualidad
chévere,GT,Guatemala,🇬🇹,genial / bien,😎,Cualidad
chévere,SV,El Salvador,🇸🇻,genial / bien,😎,Cualidad
chévere,HN,Honduras,🇭🇳,genial / bien,😎,Cualidad
chévere,NI,Nicaragua,🇳🇮,genial / bien,😎,Cualidad
chévere,CR,Costa Rica,🇨🇷,genial / bien,😎,Cualidad
chévere,PA,Panamá,🇵🇦,genial / bien,😎,Cualidad
chévere,CU,Cuba,🇨🇺,genial / bien,😎,Cualidad
chévere,DO,Rep. Dominicana,🇩🇴,genial / bien,😎,Cualidad
chévere,PR,Puerto Rico,🇵🇷,genial / bien,😎,Cualidad
chévere,CO,Colombia,🇨🇴,genial / bien,😎,Cualidad
chévere,VE,Venezuela,🇻🇪,genial / bien,😎,Cualidad
chévere,EC,Ecuador,🇪🇨,genial / bien,😎,Cualidad
chévere,PE,Perú,🇵🇪,genial / bien,😎,Cualidad
chévere,BO,Bolivia,🇧🇴,genial / bien,😎,Cualidad
chévere,PY,Paraguay,🇵🇾,genial / bien,😎,Cualidad
chévere,UY,Uruguay,🇺🇾,genial / bien,😎,Cualidad
chévere,AR,Argentina,🇦🇷,genial / bien,😎,Cualidad
chévere,CL,Chile,🇨🇱,genial / bien,😎,Cualidad
chévere,GQ,Guinea Ecuatorial,🇬🇶,genial / bien,😎,Cualidad
